time(ms)	OriginalData	FilteredData
428.371	-3.87939	0
429.379	3.15818	0
430.413	0.82461	0
431.374	-1.54607	0
432.412	0.783837	0
433.363	-1.17667	0
434.447	-2.43257	0
435.402	2.89938	0
436.401	-2.24531	0
437.455	2.00726	0
438.475	2.68038	0
439.504	0.709616	0
440.389	1.45549	0
441.535	1.77483	0
442.418	3.97021	0
443.418	-0.547746	0
444.384	0.220099	0
445.378	-3.98047	0
446.419	3.07395	0
447.386	-3.73363	0
448.378	0.478408	0
449.372	-0.0916777	0
450.371	-0.879544	0
451.376	-0.119999	0
452.376	1.70696	0
453.464	-1.96918	0
454.427	-2.71896	0
455.457	1.95404	0
456.495	3.39476	0
457.406	0.502823	0
458.381	1.46281	0
459.397	-3.99365	0
460.389	-2.72628	0
461.392	-0.728416	0
462.555	2.39082	0
463.566	2.16181	0
464.433	-1.93207	0
465.388	0.873928	0
466.395	0.332407	0
467.398	3.98144	0
468.391	2.00385	0
469.381	3.89917	0
470.492	1.7116	0
471.445	3.61962	0
472.456	-1.66008	0
473.433	1.40373	0
474.463	-3.13718	0
475.421	-2.43965	0
476.385	3.16037	0
477.446	-3.47093	0
478.405	2.17841	0
479.41	-0.82046	0
480.403	0.685202	0
481.398	-0.426405	0
482.405	-2.1081	0
483.418	-1.61272	0
484.402	1.34416	0
485.397	2.76656	0
486.401	-3.24216	0
487.388	0.597064	0
488.434	-2.13129	0
489.746	-3.0051	0
490.434	2.8674	0
491.426	3.27464	0
492.43	-3.35154	0
493.389	2.73629	0
494.63	-0.143925	0
495.388	-3.68798	0
496.403	1.60222	0
497.384	3.43992	0
498.381	-0.246468	0
499.439	-3.51537	0
500.47	-0.183233	0
501.423	1.61565	0
502.437	3.72265	0
503.461	2.23066	0
504.453	2.19941	0
505.418	-2.12714	0
506.41	1.93817	0
507.388	-0.987701	0
508.389	-3.60277	0
509.395	1.16446	0
510.392	-0.14124	0
511.387	-2.49483	0
512.384	1.23283	0
513.402	-1.51775	0
514.39	-1.86273	0
515.383	2.86398	0
516.379	-0.0985138	0
517.384	0.25721	0
518.389	1.42277	0
519.383	1.3173	0
520.485	-2.81002	0
521.493	1.71136	0
522.515	-0.697165	0
523.426	-1.6596	0
524.576	1.95746	0
525.426	0.413465	0
526.407	2.63668	0
527.409	2.65743	0
528.419	-3.86962	0
529.415	-1.71111	0
530.411	-1.4716	0
531.412	-1.68206	0
532.413	3.46873	0
533.413	0.33021	0
534.419	3.19211	0
535.426	-0.892972	0
536.507	-0.659566	0
537.478	2.2624	0
538.444	3.95532	0
539.44	3.52904	0
540.447	-1.23112	0
541.39	3.4116	0
542.418	1.65618	0
543.416	0.620258	0
544.405	-0.00964379	0
545.474	-2.9736	0
546.429	0.678609	0
547.436	-3.15696	0
548.394	0.779443	0
549.394	-1.69842	0
550.393	-2.12104	0
551.398	-1.69622	0
552.411	-3.20969	0
553.477	-1.64348	0
554.504	1.65423	0
555.511	-1.44987	0
556.442	3.16355	0
557.46	0.414686	0
558.425	-3.60131	0
559.424	2.19916	0
560.416	0.647114	0
561.415	2.43892	0
562.427	3.60448	0
563.417	-1.361	0
564.415	-0.51503	0
565.414	2.46699	0
566.45	2.84835	0
567.415	-3.93652	0
568.414	2.32026	0
569.416	2.90231	0
570.443	-0.075808	0
571.438	-1.91961	0
572.418	3.36302	0
573.418	2.00726	0
574.417	-2.63839	0
575.397	1.15177	0
576.42	-2.92306	0
577.422	-3.1511	0
578.42	2.58834	0
579.44	-0.891995	0
580.419	-2.37178	0
581.417	1.94916	0
582.419	-3.01999	0
583.417	0.996246	0
584.424	2.35102	0
585.424	3.88623	0
586.454	1.05582	0
587.548	0.499161	0
588.52	-3.52025	0
589.442	0.101199	0
590.438	-0.942045	0
591.411	-0.810694	0
592.455	-3.60375	0
593.423	2.15717	0
594.423	2.17841	0
595.412	-2.14399	0
596.407	-3.35862	0
597.403	-0.300424	0
598.413	-2.33003	0
599.402	2.16425	0
600.401	1.94476	0
601.402	-2.6274	0
602.438	-0.895413	0
603.428	-3.11179	0
604.525	1.51726	0
605.5	0.937407	0
606.436	1.01651	0
607.417	-1.02383	0
608.447	2.86203	0
609.48	0.842189	0
610.46	-2.81173	0
611.428	-0.307993	0
612.431	-1.65154	0
613.424	-2.50215	0
614.418	1.82977	0
615.423	2.08393	0
616.428	-2.19623	0
617.422	-3.4951	0
618.424	0.892727	0
619.431	-3.96704	0
620.5	0.369274	0
621.471	2.08441	0
622.454	-3.21921	0
623.467	-2.87008	0
624.429	-1.12809	0
625.427	0.961333	0
626.482	1.69768	0
627.43	-0.372448	0
628.43	1.96332	0
629.427	-3.04831	0
630.666	-1.11417	0
631.452	1.72381	0
632.444	-0.728904	0
633.421	0.503799	0
634.422	-0.993561	0
635.414	1.42253	0
636.417	-1.18033	0
637.497	1.43864	0
638.475	2.91134	0
639.461	1.22111	0
640.423	-2.03558	0
641.441	-2.85104	0
642.418	-1.94867	0
643.438	-0.121952	0
644.432	1.09049	0
645.432	0.497208	0
646.434	-0.218879	0
647.427	1.50627	0
648.429	1.33024	0
649.427	3.66845	0
650.433	0.799463	0
651.433	-3.75219	0
652.44	-0.455702	0
653.48	-1.77483	0
654.557	-0.0169683	0
655.466	-1.22672	0
656.424	1.81829	0
657.449	3.61889	0
658.439	-2.14032	0
659.438	2.86154	0
660.441	-3.27464	0
661.44	-3.60228	0
662.433	1.97406	0
663.444	2.30683	0
664.438	-2.39448	0
665.432	-3.6245	0
666.432	1.38957	0
667.431	0.404187	0
668.436	-0.891507	0
669.436	1.99725	0
670.461	1.58708	0
671.507	-1.73675	0
672.469	-2.74679	0
673.458	-0.838282	0
674.447	-1.00064	0
675.427	-3.80078	0
676.459	2.25459	0
677.476	-0.25428	0
678.494	2.43818	0
679.464	-1.54704	0
680.51	1.36222	0
681.473	-1.91913	0
682.44	-3.33909	0
683.482	-0.51088	0
684.53	0.968413	0
685.47	1.63567	0
686.5	3.33055	0
687.556	-1.87909	0
688.465	1.22965	0
689.473	0.147343	0
690.427	-1.3881	0
691.442	1.71599	0
692.489	0.453993	0
693.538	-2.53902	0
694.637	2.66304	0
695.589	2.72726	0
696.469	2.50533	0
697.469	2.31806	0
698.508	-3.73681	0
699.459	1.80389	0
700.457	-3.52904	0
701.451	-1.65056	0
702.45	3.83544	0
703.58	3.72948	0
704.599	1.84783	0
705.537	-2.477	0
706.499	-1.8952	0
707.455	-3.56102	0
708.46	-3.50902	0
709.464	-2.70772	0
710.488	-2.34614	0
711.512	-0.636372	0
712.508	-3.41893	0
713.512	1.69817	0
714.6	-3.38816	0
715.7	-0.647603	0
716.481	1.85418	0
717.479	-1.32365	0
718.515	1.73943	0
719.498	-3.57518	0
720.53	3.34983	0
721.5	-2.18549	0
722.555	0.15125	0
723.539	1.59954	0
724.472	-1.07608	0
725.513	-3.18455	0
726.478	-3.06858	0
727.515	1.04996	0
728.471	-2.22358	0
729.448	-3.08884	0
730.469	1.88788	0
731.519	0.842189	0
732.471	-0.75454	0
733.529	-0.518204	0
734.499	0.696677	0
735.495	-1.50334	0
736.818	-0.882717	0
737.599	0.125614	0
738.508	-2.31001	0
739.683	3.63085	0
740.495	0.700827	0
741.501	0.435682	0
742.514	-2.46773	0
743.498	1.92718	0
744.451	3.9187	0
745.472	-2.27485	0
746.446	-2.96286	0
747.439	0.683737	0
748.435	-2.33564	0
749.472	-3.04099	0
750.448	-1.6242	0
751.444	2.18744	0
752.442	0.673238	0
753.529	-2.86203	0
754.516	2.92526	0
755.543	3.17014	0
756.484	0.160771	0
757.59	-3.61498	0
758.525	-2.99191	0
759.514	2.58931	0
760.521	1.476	0
761.499	-0.0145268	0
762.519	0.772606	0
763.474	3.99023	0
764.477	-1.98016	0
765.493	3.63036	0
766.496	-0.53798	0
767.478	2.69234	0
768.453	2.68062	0
769.443	0.111942	0
770.574	-3.67309	0
771.484	0.0572529	0
772.47	-1.96649	0
773.506	-2.27534	0
774.528	-1.57317	0
775.491	3.08347	0
776.508	2.5566	0
777.463	2.6169	0
778.514	-1.42839	0
779.471	3.57836	0
780.468	-1.88812	0
781.497	1.34513	0
782.504	-3.34446	0
783.531	-0.839992	0
784.489	3.94385	0
785.524	-0.114628	0
786.574	3.63109	0
787.584	2.33589	0
788.563	2.43989	0
789.522	3.34373	0
790.487	-0.628559	0
791.518	3.90991	0
792.508	1.91009	0
793.536	0.620747	0
794.481	3.67772	0
795.516	-3.03195	0
796.695	-2.36836	0
797.551	-1.71868	0
798.511	-0.327281	0
799.474	3.69262	0
800.521	-3.59301	0
801.465	-0.12537	0
802.457	-3.16184	0
803.565	3.25193	0
804.484	1.89007	0
805.552	-1.04141	0
806.529	-3.0593	0
807.477	-0.978423	0
808.488	-2.07367	0
809.534	2.07807	0
810.543	-1.90033	0
811.51	3.38255	0
812.809	3.16013	0
813.498	-2.05463	0
814.453	0.245003	0
815.519	2.34492	0
816.689	2.15595	0
817.497	1.07389	0
818.493	3.2158	0
819.541	-1.74505	0
820.869	2.28657	0
821.636	-1.88543	0
822.632	0.749413	0
823.498	0.825831	0
824.73	-2.36421	0
825.504	-2.85299	0
826.515	1.61248	0
827.481	0.746971	0
828.493	1.16935	0
829.5	0.171514	0
830.477	1.11954	0
831.589	-3.87524	0
832.7	-1.58415	0
833.539	3.05612	0
834.476	-1.70428	0
835.569	1.99799	0
836.825	-0.079226	0
837.569	3.18577	0
838.478	-2.07245	0
839.51	1.18155	0
840.738	-2.29023	0
841.552	-0.935698	0
842.526	-3.24387	0
843.527	-1.30876	0
844.709	3.02145	0
845.519	2.12201	0
846.527	-2.9404	0
847.527	1.99408	0
848.513	2.55367	0
849.508	-3.02853	0
850.479	-1.12345	0
851.515	1.3361	0
852.868	2.47627	0
853.563	-1.62761	0
854.74	-1.87884	0
855.59	-3.59838	0
856.467	-2.54024	0
857.578	-2.85543	0
858.495	-2.16303	0
859.495	-0.452528	0
860.729	1.97015	0
861.52	-0.713034	0
862.575	3.84399	0
863.5	-2.13398	0
864.49	-2.92404	0
865.51	-1.45109	0
866.485	-3.97803	0
867.51	-3.67162	0
868.736	2.02606	0
869.515	-1.29533	0
870.539	-1.50871	0
871.551	-3.7478	0
872.534	3.83862	0
873.496	-2.21967	0
874.483	-0.0736105	0
875.563	-0.649068	0
876.722	2.15912	0
877.567	2.48555	0
878.514	-0.734031	0
879.492	3.60936	0
880.526	-1.3693	0
881.557	1.09561	0
882.514	0.0611591	0
883.565	1.23698	0
884.748	-3.96582	0
885.535	3.0405	0
886.564	-3.28513	0
887.561	0.952055	0
888.623	-3.56151	0
889.486	1.44328	0
890.568	-0.138798	0
891.519	-3.15989	0
892.71	-0.377575	0
893.524	-1.1359	0
894.529	0.136113	0
895.502	2.0434	0
896.476	-0.993561	0
897.475	0.495987	0
898.496	-2.41084	0
899.526	-2.47334	0
900.729	0.355846	0
901.534	3.06516	0
902.499	3.98486	0
903.577	2.17353	0
904.583	-3.50609	0
905.515	3.68188	0
906.518	1.2443	0
907.502	2.45698	0
908.545	3.28562	0
909.524	0.89761	0
910.512	3.27976	0
911.48	3.94263	0
912.485	2.13202	0
913.532	-3.78637	0
914.553	-3.53343	0
915.55	-1.13395	0
916.715	-1.76385	0
917.554	0.292612	0
918.501	2.00922	0
919.487	0.0413833	0
920.57	-0.12122	0
921.505	-3.87695	0
922.483	3.44456	0
923.56	-0.654195	0
924.82	-0.0362561	0
925.531	-0.610981	0
926.508	-1.46232	0
927.505	1.03336	0
928.513	-2.92331	0
929.504	0.289682	0
930.521	-1.18033	0
931.534	-3.87402	0
932.536	1.3112	0
933.505	-0.934965	0
934.507	-3.98804	0
935.572	-3.86572	0
936.57	-1.89203	0
937.553	-0.526994	0
938.527	-1.40471	0
939.531	0.354869	0
940.52	-0.636128	0
941.525	-3.5305	0
942.546	-2.2331	0
943.498	-1.0043	0
944.546	3.05124	0
945.617	-1.65642	0
946.521	-1.9599	0
947.537	-1.61882	0
948.801	-1.39274	0
949.519	-0.447157	0
950.496	3.7329	0
951.536	2.48408	0
952.521	-0.66274	0
953.555	0.514542	0
954.585	0.596576	0
955.55	1.03531	0
956.858	-0.91763	0
957.538	-1.40178	0
958.518	-0.160283	0
959.551	2.46309	0
960.508	2.40596	0
961.494	-1.42741	0
962.531	-0.21424	0
963.569	1.9096	0
964.511	1.54216	0
965.503	-1.24625	0
966.493	-3.57372	0
967.537	2.57491	0
968.528	1.36247	0
969.5	1.10953	0
970.596	2.11396	0
971.585	-3.35936	0
973.061	-2.39302	0
973.547	1.56267	0
974.528	3.64403	0
975.541	0.0211186	0
976.52	1.6325	0
977.565	0.752586	0
978.611	2.97922	0
979.583	-0.808985	0
980.834	0.923002	0
981.537	-0.505265	0
982.512	-0.136357	0
983.508	0.344615	0
984.506	-3.37986	0
985.517	3.19749	0
986.598	3.57787	0
987.61	-0.870998	0
988.607	-0.683981	0
989.542	-0.521867	0
990.506	-2.9172	0
991.521	-2.79049	0
992.509	-3.6372	0
993.527	-2.7629	0
994.521	-3.19065	0
995.552	3.9104	0
996.786	3.94897	0
997.539	3.43016	0
998.51	3.33128	0
999.543	-2.81613	0
1000.52	1.18839	0
1001.52	1.79608	0
1002.52	2.18476	0
1003.67	-1.84002	0
1004.99	3.47826	0
1005.62	1.78851	0
1006.55	2.07636	0
1007.53	1.52043	0
1008.54	0.370007	0
1009.53	-2.04144	0
1010.54	-2.26923	0
1011.52	3.95386	0
1012.5	-0.791162	0
1013.51	-3.95752	0
1014.51	-3.36912	0
1015.51	0.937162	0
1016.51	3.78466	0
1017.51	2.00165	0
1018.5	-3.103	0
1019.53	2.09784	0
1020.56	1.2526	0
1021.56	2.26508	0
1022.56	-0.441542	0
1023.52	-0.600482	0
1024.51	2.56709	0
1025.54	-0.573626	0
1026.53	-1.53703	0
1027.53	2.41157	0
1028.77	1.6823	0
1029.55	3.64281	0
1030.54	-0.919828	0
1031.55	2.90158	0
1032.74	2.76778	0
1033.56	3.98828	0
1034.53	1.44279	0
1035.53	-0.991363	0
1036.61	-3.31053	0
1037.51	-3.99219	0
1038.55	-1.5197	0
1039.53	-2.75436	0
1040.52	-3.99219	0
1041.53	1.72893	0
1042.54	-3.00778	0
1043.51	2.57735	0
1044.52	1.73992	0
1045.51	-1.6303	0
1046.51	0.512589	0
1047.51	2.82662	0
1048.51	3.13718	0
1049.5	-3.99243	0
1050.51	1.3151	0
1051.5	-2.33784	0
1052.5	3.72997	0
1053.55	-3.55492	0
1054.54	0.80752	0
1055.54	-1.58953	0
1056.53	-1.1127	0
1057.53	1.5324	0
1058.54	1.56926	0
1059.55	0.946684	0
1060.81	2.14252	0
1061.56	3.19065	0
1062.57	-1.72308	0
1063.55	1.91644	0
1064.52	-2.46773	0
1065.51	3.39061	0
1066.51	-1.22721	0
1067.53	-3.46825	0
1068.8	3.20457	0
1069.55	-3.66747	0
1070.63	-1.47819	0
1071.61	-3.80126	0
1072.62	3.54076	0
1073.54	1.08121	0
1074.58	3.71093	0
1075.54	-3.78027	0
1076.55	-0.958159	0
1077.54	-3.09983	0
1078.53	2.23774	0
1079.54	3.82739	0
1080.54	3.23411	0
1081.54	1.54534	0
1082.54	1.841	0
1083.52	0.793359	0
1084.55	3.83593	0
1085.52	0.754784	0
1086.59	2.62081	0
1087.58	-1.13126	0
1088.56	-2.55684	0
1089.53	1.19791	0
1090.53	-0.800439	0
1091.57	-1.70135	0
1092.54	2.97995	0
1093.55	3.12229	0
1094.54	-0.225227	0
1095.54	-0.331431	0
1096.53	3.16355	0
1097.54	-3.04172	0
1098.54	-2.69063	0
1099.55	-0.674215	0
1100.54	-0.764061	0
1101.55	-3.87622	0
1102.54	0.117069	0
1103.55	-1.36833	0
1104.52	0.211799	0
1105.62	2.28315	0
1106.57	1.0839	0
1107.57	-2.71041	0
1108.55	3.88989	0
1109.54	3.30808	0
1110.53	0.784326	0
1111.54	1.00333	0
1112.55	-1.11759	0
1113.54	-3.80541	0
1114.54	3.73461	0
1115.52	-2.28852	0
1116.58	-3.09177	0
1117.55	-0.819483	0
1118.52	-0.960845	0
1119.52	-3.34837	0
1120.69	-3.39671	0
1121.57	-2.68477	0
1122.64	-3.32298	0
1123.56	-3.49901	0
1124.54	0.0948515	0
1125.54	1.73699	0
1126.59	2.67745	0
1127.53	0.84756	0
1128.53	-0.406873	0
1129.53	-1.10318	0
1130.53	-3.56249	0
1131.54	3.2363	0
1132.53	-0.753319	0
1133.52	1.9931	0
1134.53	1.43181	0
1135.53	-3.95386	0
1136.59	-2.48433	0
1137.62	-3.14817	0
1138.66	0.558733	0
1139.57	-2.55513	0
1140.55	3.30955	0
1141.64	2.5168	0
1142.76	3.38108	0
1143.72	-1.33048	0
1144.56	3.13865	0
1145.55	-1.21403	0
1146.55	0.505753	0
1147.55	1.88788	0
1148.55	0.535295	0
1149.57	-3.04172	0
1150.55	0.354381	0
1151.6	2.8862	0
1152.55	-3.01291	0
1153.59	-1.97235	0
1154.68	3.57372	0
1155.71	0.836818	0
1156.64	3.63817	0
1157.61	2.58321	0
1158.54	-1.66204	0
1159.54	1.39225	0
1160.54	1.00259	0
1161.53	0.661031	0
1162.53	-0.208136	0
1163.61	-0.641743	0
1164.58	-0.0506606	0
1165.61	1.8012	0
1166.56	0.882229	0
1167.55	3.1948	0
1168.56	1.19669	0
1169.55	1.55583	0
1170.61	1.83245	0
1171.59	-0.405896	0
1172.56	-1.42399	0
1173.57	0.700095	0
1174.59	1.50652	0
1175.63	0.390515	0
1176.57	-0.690573	0
1177.57	-2.60103	0
1178.56	-2.08563	0
1179.57	-1.95746	0
1180.57	-1.44548	0
1181.57	-3.42528	0
1182.55	1.1066	0
1183.56	3.94897	0
1184.55	1.46403	0
1185.55	-3.27293	0
1186.58	1.71136	0
1187.59	3.83911	0
1188.57	-1.99066	0
1189.65	-1.54021	0
1190.56	2.36055	0
1191.54	-3.50755	0
1192.57	-0.176153	0
1193.54	2.95578	0
1194.67	-0.742821	0
1195.61	-1.96185	0
1196.71	-3.69286	0
1197.79	-3.34007	0
1198.57	-2.86593	0
1199.66	2.0788	0
