time(ms)	OriginalData	FilteredData
5233.68	-3.42112	-3.33783
5234.64	3.43236	3.44786
5235.65	3.06345	3.0826
5236.64	-1.47014	-1.40614
5237.65	-3.75048	-3.66393
5238.65	1.13614	1.17436
5239.65	1.13248	1.17074
5240.65	-1.20304	-1.14168
5241.69	3.97852	3.98862
5242.67	0.500137	0.544646
5243.65	-1.03189	-0.972229
5244.64	2.77291	2.79494
5245.65	3.80737	3.81916
5246.65	1.13614	1.17436
5247.68	2.51997	2.5445
5248.65	-1.74798	-1.68123
5249.65	3.41722	3.43287
5250.65	-1.19767	-1.13637
5251.65	-3.88867	-3.80075
5252.65	1.47233	1.50723
5253.65	2.47627	2.50123
5254.65	-2.64278	-2.56718
5255.65	3.57738	3.59145
5256.65	-1.30168	-1.23934
5257.65	0.879543	0.9203
5258.64	-2.95798	-2.87926
5259.67	-3.58324	-3.49834
5260.68	2.76485	2.78696
5261.64	-1.87152	-1.80355
5262.65	1.34074	1.37693
5263.65	2.21284	2.2404
5264.65	-3.18235	-3.10141
5265.8	3.10153	3.12031
5266.88	0.6686	0.711442
5267.71	2.56612	2.59019
5268.68	-2.48921	-2.41513
5269.64	-2.53511	-2.46058
5270.65	-0.860256	-0.802291
5271.65	-2.2038	-2.13255
5272.65	1.90619	1.93679
5273.69	-0.0245368	0.0251617
5274.65	2.66036	2.6835
5275.65	3.65673	3.67001
5276.65	2.32514	2.3516
5277.65	-1.07828	-1.01816
5278.64	2.6025	2.62621
5279.65	-2.68404	-2.60804
5280.64	1.40519	1.44075
5281.65	3.95801	3.96831
5282.65	1.30461	1.34116
5283.65	1.85662	1.88772
5284.65	3.60887	3.62263
5285.69	0.5768	0.620551
5286.68	1.6513	1.68442
5287.65	-1.46525	-1.40131
5288.65	3.43382	3.44931
5289.65	2.47456	2.49954
5290.66	-1.02017	-0.960626
5291.65	0.0618916	0.110735
5292.65	2.58052	2.60445
5293.64	1.05533	1.09435
5294.65	1.56584	1.59981
5295.66	-1.85443	-1.78663
5296.64	-3.68212	-3.59624
5297.65	-0.67275	-0.61664
5298.65	-2.06342	-1.99355
5299.67	-1.44792	-1.38414
5300.69	1.30729	1.34382
5301.65	1.43742	1.47266
5302.65	1.2631	1.30006
5303.65	0.929105	0.969371
5304.66	1.12369	1.16203
5305.65	1.10025	1.13883
5306.65	1.07901	1.1178
5307.65	0.647358	0.690411
5308.65	1.73626	1.76854
5309.65	0.163213	0.211054
5310.65	0.579241	0.622968
5311.66	-2.09223	-2.02208
5312.7	1.18693	1.22464
5313.65	-3.43406	-3.35064
5314.65	1.74529	1.77749
5315.65	3.36351	3.37969
5316.65	1.72552	1.75791
5317.66	-3.06101	-2.98127
5318.65	-3.44993	-3.36635
5319.65	1.50529	1.53986
5320.65	-3.35423	-3.2716
5321.65	1.0922	1.13085
5322.66	2.4897	2.51453
5323.66	-2.93136	-2.85291
5324.65	-3.92407	-3.8358
5325.66	-2.35517	-2.28242
5326.68	0.693502	0.736099
5327.69	1.69964	1.73228
5328.66	-0.0286875	0.0210524
5329.66	-1.95331	-1.88453
5330.66	-1.13688	-1.07617
5331.66	-1.85931	-1.79146
5332.65	-1.43864	-1.37496
5333.66	-3.76098	-3.67432
5334.66	-2.71065	-2.63439
5335.65	3.18113	3.19912
5336.66	-3.50145	-3.41736
5337.66	1.20573	1.24326
5338.66	0.195929	0.243447
5339.66	2.62203	2.64555
5340.7	-3.03879	-2.95928
5341.65	-2.33418	-2.26163
5342.66	2.6628	2.68592
5343.65	-0.491592	-0.437274
5344.66	-2.04144	-1.9718
5345.67	-1.84246	-1.77478
5346.65	-0.623188	-0.567568
5347.65	-3.124	-3.04364
5348.66	1.09049	1.12916
5349.66	1.76067	1.79271
5350.65	1.46233	1.49732
5351.65	-3.73583	-3.64942
5352.67	-2.99142	-2.91238
5353.69	-1.28874	-1.22653
5354.66	3.63598	3.64947
5355.66	1.24406	1.28121
5356.71	-0.16834	-0.117219
5357.66	-3.84326	-3.75579
5358.66	-0.0557878	-0.00578022
5359.66	3.21238	3.23006
5360.65	-1.236	-1.17432
5361.7	-3.69848	-3.61244
5362.69	-1.67473	-1.60871
5363.66	2.70113	2.72387
5364.66	3.16648	3.18461
5365.66	-1.80779	-1.74046
5366.67	-3.74804	-3.66151
5367.67	3.45311	3.46841
5368.65	1.33	1.3663
5369.66	2.39546	2.42122
5370.66	3.70043	3.71328
5371.66	0.512101	0.556491
5372.66	1.20524	1.24277
5373.66	1.81463	1.84614
5374.66	3.69848	3.71135
5375.69	3.58031	3.59435
5376.67	-2.66866	-2.59281
5377.65	1.89837	1.92905
5378.69	0.701071	0.743593
5379.66	-3.1113	-3.03107
5380.66	0.220832	0.268104
5381.67	-2.51167	-2.43737
5382.66	-0.954253	-0.895358
5383.66	-3.1633	-3.08256
5384.66	-3.55443	-3.46982
5385.69	-2.43989	-2.3663
5386.66	-2.26679	-2.19492
5387.66	-3.35569	-3.27305
5388.66	-0.322153	-0.269511
5389.68	1.10123	1.13979
5390.66	3.78881	3.80079
5391.66	-0.728416	-0.671754
5392.66	-3.0676	-2.9878
5393.7	-0.617573	-0.562008
5394.66	-1.55022	-1.48543
5395.66	-0.147832	-0.0969138
5396.66	-1.73577	-1.66915
5397.66	3.86938	3.88056
5398.66	2.43379	2.45917
5399.66	-1.10489	-1.04451
5400.69	2.16645	2.19448
5401.66	-0.976959	-0.917839
5402.66	-1.46818	-1.40421
5403.67	3.49974	3.51458
5404.66	-3.07663	-2.99674
5405.67	3.24436	3.26173
5406.68	1.78191	1.81375
5407.66	1.83636	1.86765
5408.72	2.16718	2.1952
5409.66	1.20426	1.2418
5410.66	3.4702	3.48533
5411.7	-3.85449	-3.76691
5412.66	-1.11539	-1.0549
5413.66	2.82003	2.84159
5414.66	-0.790918	-0.733638
5415.66	-0.501358	-0.446943
5416.66	0.130985	0.179146
5417.66	0.117558	0.165851
5418.66	3.34617	3.36253
5419.67	1.57683	1.61069
5420.7	-1.30583	-1.24345
5421.68	-2.76266	-2.68588
5422.68	3.94775	3.95816
5423.66	0.715476	0.757855
5424.67	3.96313	3.97339
5425.66	-3.1699	-3.08909
5426.66	0.613666	0.657052
5427.67	3.46336	3.47856
5428.66	0.247932	0.294936
5429.67	-1.9079	-1.83957
5430.68	-0.631977	-0.57627
5431.69	0.907865	0.948341
5432.68	-1.19327	-1.13201
5433.7	1.69231	1.72503
5434.67	2.8796	2.90058
5435.67	-0.984283	-0.925091
5436.71	-0.179327	-0.128097
5437.67	-3.16037	-3.07966
5438.67	-1.7409	-1.67422
5439.71	0.239875	0.286959
5440.66	-3.42357	-3.34025
5441.67	-2.25825	-2.18645
5442.67	-3.31468	-3.23243
5443.67	-2.35932	-2.28653
5444.7	-1.90106	-1.8328
5445.69	0.702536	0.745043
5446.67	-0.889798	-0.831541
5447.67	-1.22526	-1.16368
5448.7	2.48848	2.51332
5449.66	1.11173	1.15019
5450.66	-1.71136	-1.64497
5451.67	-3.40281	-3.3197
5452.67	1.2111	1.24857
5453.7	-2.42451	-2.35108
5454.67	3.39207	3.40798
5455.69	0.631733	0.674941
5456.7	2.59175	2.61557
5457.69	2.43623	2.46159
5458.68	-2.55635	-2.48161
5459.68	-2.34639	-2.27372
5460.7	2.75997	2.78213
5461.67	1.93353	1.96386
5462.67	-2.16205	-2.09121
5463.67	3.14158	3.15996
5464.67	-3.70043	-3.61437
5465.67	-2.74386	-2.66726
5466.71	2.18329	2.21115
5467.7	0.742577	0.784688
5468.67	2.85226	2.8735
5469.67	-2.2646	-2.19274
5470.67	-2.27436	-2.20241
5471.67	3.00339	3.02314
5472.7	1.92132	1.95178
5473.71	1.42643	1.46178
5474.67	0.59975	0.643273
5475.68	-1.38176	-1.31863
5476.67	0.131474	0.179629
5477.7	2.3332	2.35958
5478.67	-0.842677	-0.784886
5479.67	3.44114	3.45656
5480.67	3.19187	3.20975
5481.67	3.52147	3.53609
5482.67	-0.374157	-0.321
5483.67	-3.48704	-3.4031
5484.69	-3.19163	-3.1106
5485.67	3.37523	3.3913
5486.68	0.342174	0.388245
5487.67	-1.64177	-1.57608
5488.7	-3.1948	-3.11374
5489.71	-1.75872	-1.69187
5490.67	-3.18284	-3.1019
5491.67	0.792139	0.833759
5492.67	0.69277	0.735373
5493.68	0.715232	0.757614
5494.66	3.87719	3.8883
5495.68	-2.50362	-2.4294
5496.67	-3.05588	-2.9762
5497.67	-3.18137	-3.10045
5498.67	-2.86764	-2.78982
5499.71	0.611225	0.654635
5500.71	0.223029	0.270279
5501.67	1.31657	1.353
5502.68	0.0272226	0.0764093
5503.72	-3.41014	-3.32695
5504.67	-3.18772	-3.10673
5505.67	-1.57537	-1.51033
5506.67	2.71432	2.73692
5507.69	-1.42766	-1.36408
5508.69	0.500137	0.544646
5509.67	-0.840968	-0.783194
5510.69	3.009	3.0287
5511.71	-3.47777	-3.39391
5512.69	-0.835109	-0.777392
5513.67	2.57515	2.59914
5514.68	-0.328257	-0.275554
5515.69	2.38032	2.40623
5516.68	0.316538	0.362863
5517.7	-3.854	-3.76642
5518.67	-3.73095	-3.64459
5519.68	-0.516984	-0.462414
5520.67	3.83984	3.85131
5521.75	-1.46355	-1.39961
5522.67	-2.1391	-2.06849
5523.68	1.49797	1.53261
5524.68	-1.81121	-1.74384
5525.72	0.00988817	0.0592465
5526.7	2.76803	2.79011
5527.73	-1.87689	-1.80887
5528.69	0.289194	0.335789
5529.68	3.73315	3.74568
5530.68	3.66625	3.67944
5531.72	0.803857	0.845362
5532.71	3.38841	3.40435
5533.72	-0.782617	-0.72542
5534.68	0.259652	0.30654
5535.69	-2.28755	-2.21546
5536.68	-2.88839	-2.81037
5537.73	-0.847804	-0.789962
5538.68	-2.2187	-2.14729
5539.7	-0.752586	-0.695686
5540.68	3.97217	3.98233
5541.69	2.8779	2.89889
5542.7	1.57292	1.60682
5543.7	-0.705466	-0.649032
5544.69	0.581439	0.625144
5545.69	1.75115	1.78329
5546.68	-2.00922	-1.93989
5547.7	1.50603	1.54059
5548.7	3.81542	3.82714
5549.71	1.64837	1.68152
5550.69	3.89355	3.9045
5551.69	-0.156133	-0.105132
5552.7	-1.81854	-1.75109
5553.73	1.86297	1.894
5554.69	-1.04801	-0.988183
5555.69	-1.35954	-1.29664
5556.69	0.641255	0.684368
5557.68	1.63958	1.67282
5558.68	-0.955473	-0.896566
5559.69	1.42228	1.45767
5560.71	3.13352	3.15198
5561.71	-2.39717	-2.324
5562.68	-3.02585	-2.94646
5563.68	-2.24848	-2.17679
5564.7	1.05289	1.09193
5565.71	3.32322	3.33981
5566.74	-3.23167	-3.15025
5567.7	-2.66646	-2.59063
5568.7	-0.0699484	-0.0198002
5569.68	-1.72503	-1.65851
5570.7	3.80297	3.81481
5571.7	-3.36302	-3.2803
5572.7	0.565325	0.609189
5573.7	-2.56343	-2.48862
5574.7	-2.99265	-2.91359
5575.7	-0.717185	-0.660635
5576.71	-1.13468	-1.074
5577.69	-3.22214	-3.14082
5578.69	1.39787	1.4335
5579.71	-0.553362	-0.498433
5580.73	0.634663	0.677842
5581.69	1.89129	1.92204
5582.69	-0.814356	-0.756845
5583.7	1.52873	1.56307
5584.71	-0.433241	-0.379499
5585.7	-0.988678	-0.929443
5586.7	-2.28315	-2.21111
5587.7	1.33854	1.37476
5588.73	-1.30802	-1.24563
5589.7	3.67675	3.68984
5590.7	0.489395	0.53401
5591.7	2.04364	2.07288
5592.71	-0.474258	-0.42011
5593.75	-1.71844	-1.65198
5594.69	-0.503799	-0.44936
5595.7	-1.86346	-1.79557
5596.71	-0.827784	-0.77014
5597.7	-2.23188	-2.16035
5598.7	-0.850734	-0.792863
5599.71	0.666646	0.709508
5600.7	-0.370983	-0.317858
5601.71	-1.29069	-1.22847
5602.69	-1.96942	-1.90048
5603.7	-3.01413	-2.93486
5604.7	-2.45308	-2.37936
5605.71	3.03293	3.05239
5606.71	2.72115	2.74369
5607.69	-1.73772	-1.67108
5608.71	-1.30924	-1.24684
5609.7	-0.365368	-0.312298
5610.7	-0.0430923	0.00679016
5611.72	-3.99145	-3.90252
5612.7	1.35514	1.3912
5613.7	-0.865139	-0.807126
5614.69	1.36662	1.40256
5615.7	-3.12449	-3.04412
5616.69	0.98233	1.02207
5617.7	-2.97702	-2.89812
5618.73	-0.966949	-0.907928
5619.71	-3.03879	-2.95928
5620.71	0.234016	0.281157
5621.69	0.443495	0.488564
5622.69	2.13617	2.1645
5623.7	0.887845	0.928519
5624.69	-3.23533	-3.15387
5625.73	1.87298	1.90391
5626.7	0.921049	0.961394
5627.7	2.89035	2.91121
5628.7	-3.04904	-2.96943
5629.73	2.93771	2.95811
5630.71	-3.75219	-3.66562
5631.71	3.17429	3.19235
5632.77	3.82006	3.83173
5633.7	3.62133	3.63496
5634.7	-3.03317	-2.95372
5635.7	0.787744	0.829408
5636.69	3.43504	3.45052
5637.7	-3.88696	-3.79906
5638.71	3.37156	3.38767
5639.7	-3.7412	-3.65474
5640.7	1.9809	2.01076
5641.7	-1.45109	-1.38729
5642.7	-1.01749	-0.957967
5643.7	1.24918	1.28628
5644.7	1.80633	1.83792
5645.7	-0.111209	-0.0606532
5646.71	0.907132	0.947616
5647.7	0.47206	0.516847
5648.7	0.66396	0.706849
5649.7	3.18894	3.20685
5650.7	-0.972564	-0.913488
5651.7	-0.871731	-0.813652
5652.69	-1.5905	-1.52531
5653.7	-1.48796	-1.42379
5654.69	2.26777	2.29479
5655.7	-2.8945	-2.81641
5656.7	-0.600238	-0.544845
5657.7	-3.26975	-3.18795
5658.7	-1.81146	-1.74408
5659.7	-0.805811	-0.748384
5660.73	2.84469	2.86601
5661.7	3.46629	3.48146
5662.69	-3.83984	-3.7524
5663.71	-1.43083	-1.36722
5664.7	1.36418	1.40014
5665.7	0.426404	0.471643
5666.7	0.363414	0.409276
5667.7	2.78707	2.80896
5668.69	3.99658	4.00651
5669.7	-2.62447	-2.54905
5670.7	2.86764	2.88873
5671.68	-0.452284	-0.398355
5672.69	-0.0899687	-0.0396228
5673.74	-1.99994	-1.9307
5674.7	3.03952	3.05891
5675.7	3.47459	3.48968
5676.69	-0.931547	-0.872877
5677.71	-1.08707	-1.02686
5678.69	-0.472304	-0.418177
5679.69	1.15641	1.19443
5680.7	2.09833	2.12703
5681.69	1.04996	1.08903
5682.69	1.07657	1.11538
5683.7	-0.291635	-0.239294
5684.69	3.6118	3.62554
5685.7	0.704978	0.74746
5686.75	2.41743	2.44298
5687.7	-3.90332	-3.81525
5688.7	1.22916	1.26646
5689.7	3.45726	3.47252
5690.7	3.48827	3.50322
5691.69	0.480117	0.524825
5692.7	2.55806	2.58222
5693.69	-3.76171	-3.67505
5694.69	2.23188	2.25926
5695.7	2.81466	2.83628
5696.7	2.373	2.39898
5697.69	0.791162	0.832793
5698.69	-0.777978	-0.720827
5699.7	-0.0223396	0.0273371
5700.69	2.2497	2.27691
5701.69	-0.233039	-0.181278
5702.69	0.366832	0.41266
5703.7	-3.34593	-3.26338
5704.7	-3.09812	-3.01802
5705.7	2.71603	2.73862
5706.7	-0.0582292	-0.00819731
5707.7	1.24137	1.27855
5708.69	-0.528459	-0.473775
5709.69	3.21702	3.23465
5710.7	2.19916	2.22687
5711.7	2.01605	2.04557
5712.69	-1.97845	-1.90943
5713.7	-1.60271	-1.5374
5714.69	-0.192267	-0.140909
5715.69	0.82046	0.861801
5716.7	3.48265	3.49766
5717.69	-1.90594	-1.83763
5718.7	-0.631489	-0.575787
5719.72	1.51238	1.54687
5720.7	1.30192	1.3385
5721.69	2.90719	2.92789
5722.69	-3.74071	-3.65426
5723.7	-1.57048	-1.50549
5724.7	-0.954009	-0.895116
5725.7	-1.61077	-1.54538
5726.72	-2.94162	-2.86307
5727.73	-1.87689	-1.80887
5728.7	-1.79266	-1.72547
5729.69	0.631245	0.674457
5730.7	-0.204962	-0.153479
5731.69	-0.396374	-0.342998
5732.7	2.46162	2.48673
5733.69	0.484512	0.529175
5734.7	-1.7221	-1.65561
5735.7	-1.64641	-1.58067
5736.7	2.63033	2.65377
5737.7	1.67571	1.70859
5738.72	0.754051	0.796049
5739.69	3.35643	3.37268
5740.74	2.59615	2.61993
5741.7	0.0606709	0.109527
5742.7	1.14225	1.1804
5743.7	-3.61083	-3.52566
5744.7	2.42036	2.44588
5745.7	3.27195	3.28904
5746.73	-2.90231	-2.82415
5747.7	-1.16593	-1.10494
5748.69	2.91525	2.93587
5749.7	2.00214	2.03179
5750.7	1.15421	1.19225
5751.7	-0.747948	-0.691093
5752.7	3.91699	3.9277
5753.74	0.183477	0.231119
5754.7	3.19163	3.20951
5755.7	2.97433	2.99437
5756.74	-3.48582	-3.40189
5757.7	-0.696676	-0.640329
5758.7	-1.51433	-1.44989
5759.71	-3.04221	-2.96266
5760.7	1.47917	1.514
5761.74	-3.8872	-3.7993
5762.7	-0.41615	-0.362578
5763.7	3.15964	3.17785
5764.7	2.15009	2.17828
5765.73	0.975982	1.01578
5766.7	2.25898	2.28609
5767.7	-2.32856	-2.25607
5768.73	0.0189214	0.0681901
5769.7	0.107303	0.155698
5770.7	-0.209357	-0.15783
5771.7	-3.124	-3.04364
5772.7	1.27165	1.30852
5773.7	-3.04611	-2.96653
5774.7	-0.172491	-0.121328
5775.73	-0.136357	-0.0855517
5776.7	2.53072	2.55514
5777.71	-0.0355237	0.0142841
5778.7	2.07392	2.10286
5779.74	0.368298	0.414111
5780.7	0.0516372	0.100583
5781.71	-3.99927	-3.91025
5782.71	3.05759	3.0768
5783.7	-2.53316	-2.45865
5784.71	2.62276	2.64627
5785.71	0.640034	0.683159
5786.73	2.22407	2.25152
5787.7	2.29585	2.32259
5788.71	0.417371	0.462699
5789.74	0.615619	0.658986
5790.7	3.60936	3.62312
5791.71	2.03168	2.06104
5792.75	-1.95062	-1.88187
5793.71	-0.348033	-0.295135
5794.7	3.34129	3.3577
5795.71	-1.61077	-1.54538
5796.71	0.082644	0.131283
5797.71	-1.06217	-1.0022
5798.71	-2.78219	-2.70521
5799.71	1.88324	1.91406
5800.73	1.24186	1.27903
5801.7	3.48949	3.50443
5802.71	-1.38371	-1.32057
5803.7	3.10739	3.12611
5804.7	-2.42158	-2.34817
5805.7	-2.3437	-2.27106
5806.73	-3.02438	-2.94501
5807.74	2.27754	2.30446
5808.71	-1.16129	-1.10035
5809.71	-2.98361	-2.90464
5810.7	-0.887356	-0.829123
5811.71	-1.70794	-1.64159
5812.71	2.28486	2.31172
5813.74	-0.0870388	-0.0367222
5814.71	3.61205	3.62578
5815.71	2.55684	2.58101
5816.71	-3.78149	-3.69463
5817.71	1.88006	1.91092
5818.7	2.54634	2.57061
5819.7	2.82589	2.8474
5820.74	1.46062	1.49562
5821.71	0.210577	0.257951
5822.71	-3.22532	-3.14396
5823.71	-1.6928	-1.6266
5824.7	3.02976	3.04924
5825.71	-0.0853298	-0.0350299
5826.71	-0.931791	-0.873119
5827.71	-0.713034	-0.656526
5828.7	-3.72314	-3.63685
5829.75	-3.68212	-3.59624
5830.78	3.31346	3.33014
5831.71	0.514298	0.558667
5832.71	-0.27723	-0.225032
5833.75	1.55095	1.58507
5834.71	-1.95477	-1.88598
5835.71	-2.39351	-2.32037
5836.71	2.84689	2.86819
5837.7	2.17792	2.20584
5838.71	2.55782	2.58197
5839.71	-0.281625	-0.229383
5840.71	-2.91867	-2.84034
5841.72	3.21897	3.23659
5842.71	3.8413	3.85276
5843.71	3.72484	3.73746
5844.71	2.25703	2.28416
5845.71	-2.1894	-2.11829
5846.74	-3.39988	-3.3168
5847.74	3.17258	3.19066
5848.71	-3.24705	-3.16547
5849.71	1.75726	1.78933
5850.71	-3.40208	-3.31897
5851.71	-2.75411	-2.67741
5852.71	-0.401013	-0.347591
5853.71	0.223273	0.270521
5854.71	-2.42183	-2.34842
5855.71	0.997955	1.03754
5856.71	-3.21897	-3.13767
5857.71	1.81707	1.84855
5858.71	-1.9826	-1.91354
5859.71	-1.90326	-1.83497
5860.75	0.000366211	0.0498185
5861.71	-0.686422	-0.630177
5862.71	3.95337	3.96372
5863.71	-2.66036	-2.58459
5864.71	2.13569	2.16402
5865.71	0.269661	0.31645
5866.71	-1.85809	-1.79025
5867.71	-1.81951	-1.75206
5868.71	-2.34346	-2.27082
5869.71	-1.22208	-1.16054
5870.72	-2.20624	-2.13497
5871.71	2.52437	2.54886
5872.71	0.244514	0.291552
5873.75	3.61278	3.6265
5874.72	-0.863674	-0.805676
5875.71	-1.96478	-1.89589
5876.72	1.86126	1.89231
5877.71	2.01605	2.04557
5878.72	3.05637	3.07559
5879.72	2.2143	2.24186
5880.72	-2.47505	-2.40111
5881.72	-1.62517	-1.55964
5882.71	0.0684834	0.117262
5883.71	-3.51219	-3.428
5884.72	-3.9624	-3.87375
5885.72	-0.961821	-0.902852
5886.72	-3.13498	-3.05452
5887.75	-0.433973	-0.380225
5888.71	-3.08518	-3.00521
5889.72	2.52486	2.54934
5890.71	2.69063	2.71348
5891.71	-2.68722	-2.61118
5892.72	-2.22919	-2.15769
5893.72	2.37202	2.39801
5894.72	1.79608	1.82777
5895.72	2.3852	2.41107
5896.72	-3.59618	-3.51115
5897.75	-2.12519	-2.05471
5898.72	-1.77899	-1.71193
5899.72	0.886136	0.926826
5900.75	3.83813	3.84962
5901.72	3.9668	3.97702
5902.72	-0.84463	-0.78682
5903.72	3.28294	3.29992
5904.72	0.564348	0.608222
5905.72	-0.511612	-0.457096
5906.71	-0.87466	-0.816553
5907.72	-3.1572	-3.07652
5908.71	-3.76049	-3.67384
5909.72	-2.89865	-2.82052
5910.72	-0.737449	-0.680699
5911.72	0.832423	0.873645
5912.72	-2.91672	-2.83841
5913.72	-1.91327	-1.84489
5914.72	3.89721	3.90812
5915.71	-2.26655	-2.19467
5916.76	1.23161	1.26888
5917.76	-0.709616	-0.653141
5918.75	-3.26902	-3.18723
5919.72	-2.27509	-2.20313
5920.72	2.29267	2.31945
5921.75	-0.545793	-0.490939
5922.72	-1.16031	-1.09938
5923.74	1.67937	1.71222
5924.74	1.35563	1.39168
5925.72	-3.81005	-3.72291
5926.75	2.74947	2.77173
5927.72	-0.0738547	-0.0236678
5928.73	-0.298227	-0.245821
5929.74	0.844386	0.88549
5930.73	-3.15329	-3.07265
5931.72	-3.9707	-3.88197
5932.75	-3.52928	-3.44492
5933.72	-1.49651	-1.43225
5934.77	2.3625	2.38859
5935.78	0.832423	0.873645
5936.73	3.52782	3.54238
5937.73	0.387829	0.433449
5938.75	1.18497	1.22271
5939.73	2.01679	2.04629
5940.75	-2.21503	-2.14367
5941.72	3.88916	3.90014
5942.73	-3.24729	-3.16572
5943.75	-1.57268	-1.50767
5944.73	-0.773339	-0.716234
5945.73	-0.503555	-0.449119
5946.74	-1.72649	-1.65996
5947.73	0.413953	0.459314
5948.74	2.88595	2.90686
5949.74	-0.13538	-0.0845847
5950.74	2.52217	2.54668
5951.73	-2.56294	-2.48814
5952.77	1.02579	1.0651
5953.81	-1.72893	-1.66238
5954.76	3.46654	3.4817
5955.74	2.19037	2.21816
5956.81	-0.227668	-0.17596
5957.73	-0.284799	-0.232525
5958.73	-0.0279551	0.0217776
5959.73	-3.51244	-3.42824
5960.75	2.45308	2.47827
5961.76	-0.0926542	-0.0422816
5962.75	-0.166143	-0.115043
5963.75	0.167608	0.215406
5964.73	-0.114628	-0.0640378
5965.72	-0.601459	-0.546053
5966.75	-1.61394	-1.54852
5967.73	0.260628	0.307507
5968.74	3.87085	3.88201
5969.76	0.101443	0.149896
5970.73	1.94232	1.97256
5971.75	1.67595	1.70883
5972.73	-3.8601	-3.77247
5973.73	-0.548723	-0.493839
5974.73	2.31001	2.33661
5975.73	0.649556	0.692587
5976.73	-2.99582	-2.91673
5977.73	1.4572	1.49224
5978.74	-3.36302	-3.2803
5979.77	-1.78875	-1.7216
5980.75	-2.04437	-1.9747
5981.75	3.8955	3.90643
5982.73	-1.16642	-1.10542
5983.75	-1.08414	-1.02396
5984.78	2.47505	2.50003
5985.73	-3.10837	-3.02817
5986.76	0.823145	0.86446
5987.73	0.0899687	0.138535
5988.74	-0.711325	-0.654834
5989.74	-3.85522	-3.76763
5990.77	-2.12787	-2.05737
5991.75	-3.15452	-3.07386
5992.8	0.331431	0.377609
5993.74	2.04193	2.07119
5994.76	-3.7539	-3.66731
5995.73	0.106815	0.155214
5996.75	-0.338267	-0.285465
5997.73	3.91137	3.92214
5998.73	-2.55318	-2.47847
5999.75	-3.0947	-3.01463
6000.77	1.57952	1.61335
6001.73	0.670553	0.713376
6002.75	-2.72604	-2.64962
6003.73	2.18964	2.21744
6004.75	-1.80291	-1.73562
6005.75	-2.88986	-2.81182
6006.74	1.96747	1.99746
6007.76	3.3994	3.41523
6008.73	-3.28562	-3.20367
6009.75	3.07273	3.09179
6010.74	3.67724	3.69032
6011.74	3.05686	3.07608
6012.73	0.646138	0.689203
6013.79	2.76778	2.78986
6014.74	-2.48872	-2.41465
6015.74	0.623676	0.666964
6016.75	-2.74776	-2.67113
6017.74	1.48186	1.51666
6018.74	-1.58831	-1.52314
