time(ms)	OriginalData	FilteredData
10600.5	-1.36376	-0.972381
10601.5	-0.587644	-0.954452
10602.5	0.528494	-0.937188
10603.5	-2.36399	-0.967049
10604.5	-2.06931	-0.999163
10605.5	0.594257	-0.99837
10606.5	0.119717	-0.998198
10607.5	-2.11899	-1.01766
10608.5	0.290691	-1.00967
10609.5	-2.77289	-1.01938
10610.5	-2.44826	-1.07843
10611.5	-2.34172	-1.11434
10612.5	0.0262848	-1.06591
10613.5	0.453122	-1.06644
10614.5	-0.817916	-1.04566
10615.5	0.546431	-1.04935
10616.5	0.450948	-1.04387
10617.5	0.185833	-1.03285
10618.5	-2.29072	-1.0559
10619.5	-0.869033	-1.08649
10620.5	-2.23754	-1.07614
10621.5	-0.0334894	-1.02822
10622.5	0.105607	-1.01749
10623.5	-2.29121	-1.02886
10624.5	-2.56754	-1.08875
10625.5	-1.70365	-1.10825
10626.5	0.118827	-1.10173
10627.5	-2.72004	-1.10691
10628.5	-0.271823	-1.11689
10629.5	-1.42901	-1.14734
10630.5	-3.02914	-1.18509
10631.5	-2.04515	-1.19182
10632.5	-3.00758	-1.20479
10633.5	-0.259014	-1.15898
10634.5	-0.124976	-1.10797
10635.5	-0.100134	-1.07919
10636.5	-0.694027	-1.05467
10637.5	-2.17668	-1.08901
10638.5	1.51182e-05	-1.07509
10639.5	-2.05261	-1.06807
10640.5	-0.841882	-1.02973
10641.5	-1.60845	-1.02661
10642.5	-2.49716	-1.04228
10643.5	-1.00524	-1.02023
10644.5	-0.250216	-0.996142
10645.5	-1.83493	-1.01818
10646.5	-2.74108	-1.05504
10647.5	-2.68316	-1.12484
10648.5	-2.44524	-1.16925
10649.5	-0.173746	-1.18897
10650.5	-3.0896	-1.22349
10651.5	-3.08123	-1.27336
10652.5	-0.236531	-1.28866
10653.5	-1.81121	-1.27761
10654.5	-3.13863	-1.29899
10655.5	0.0514945	-1.30985
10656.5	-0.765888	-1.32756
10657.5	-2.15646	-1.32831
10658.5	-0.157467	-1.33727
10659.5	-0.983075	-1.30148
10660.5	-0.421611	-1.26094
10661.5	-3.5964	-1.28604
10662.5	-2.32873	-1.33314
10663.5	-1.61227	-1.37445
10664.5	-2.99787	-1.41805
10665.5	-2.52079	-1.47939
10666.5	-3.16696	-1.55175
10667.5	-3.23468	-1.62016
10668.5	-0.46778	-1.5837
10669.5	-0.499109	-1.5763
10670.5	-3.49384	-1.60143
10671.5	-0.798139	-1.61672
10672.5	-1.75251	-1.65388
10673.5	-3.47856	-1.67763
10674.5	-1.34102	-1.6531
10675.5	-2.58779	-1.67078
10676.5	-0.85368	-1.69023
10677.5	-2.88085	-1.69345
10678.5	-0.159391	-1.6912
10679.5	-3.10075	-1.72463
10680.5	-1.73088	-1.69867
10681.5	-2.47355	-1.70724
10682.5	-3.707	-1.72123
10683.5	0.118488	-1.71368
10684.5	-3.29531	-1.77708
10685.5	-0.888788	-1.79286
10686.5	0.00848155	-1.77881
10687.5	-3.19379	-1.79915
10688.5	-1.89512	-1.83705
10689.5	-1.66598	-1.82932
10690.5	-2.64348	-1.86535
10691.5	-1.40196	-1.86122
10692.5	-2.66875	-1.86465
10693.5	-0.692072	-1.85839
10694.5	-0.0929306	-1.85524
10695.5	-2.94035	-1.87735
10696.5	-1.1401	-1.84533
10697.5	-2.91678	-1.85
10698.5	-0.926799	-1.81963
10699.5	-1.74139	-1.85099
10700.5	-2.43127	-1.83782
10701.5	-2.21455	-1.82049
10702.5	-1.80037	-1.85176
10703.5	-3.00175	-1.87557
10704.5	-3.46635	-1.88213
10705.5	-0.271701	-1.88859
10706.5	-2.27843	-1.91884
10707.5	-0.15739	-1.87886
10708.5	-1.54395	-1.90659
10709.5	-2.37012	-1.93433
10710.5	-0.981416	-1.94553
10711.5	0.0532241	-1.87254
10712.5	-2.65082	-1.87898
10713.5	-1.94624	-1.88566
10714.5	-1.41114	-1.85392
10715.5	-2.43265	-1.85216
10716.5	-0.892849	-1.80668
10717.5	-3.79683	-1.81792
10718.5	-1.83121	-1.84519
10719.5	-0.861747	-1.85244
10720.5	-2.41914	-1.83095
10721.5	-1.80953	-1.85118
10722.5	-1.57667	-1.84766
10723.5	-0.234091	-1.78277
10724.5	-1.21157	-1.78018
10725.5	-1.09091	-1.75024
10726.5	-2.16931	-1.77656
10727.5	-3.45919	-1.78812
10728.5	-0.117986	-1.7873
10729.5	-0.368855	-1.73266
10730.5	-3.61193	-1.77028
10731.5	-3.97226	-1.80025
10732.5	-0.502322	-1.73616
10733.5	-0.542056	-1.74937
10734.5	-2.23703	-1.7282
10735.5	-1.68736	-1.74418
10736.5	-1.88629	-1.78207
10737.5	-3.25436	-1.78328
10738.5	-2.4863	-1.79511
10739.5	-1.16065	-1.785
10740.5	-2.9588	-1.79131
10741.5	-1.36663	-1.7906
10742.5	-0.993534	-1.7571
10743.5	-0.83997	-1.76005
10744.5	-1.32721	-1.78474
10745.5	-1.20279	-1.74999
10746.5	-3.34838	-1.79415
10747.5	-0.275461	-1.74133
10748.5	-3.38674	-1.79053
10749.5	-2.44312	-1.80456
10750.5	-3.91345	-1.8342
10751.5	-2.16557	-1.83322
10752.5	-1.68023	-1.83082
10753.5	-3.54242	-1.84164
10754.5	-1.07273	-1.79376
10755.5	-0.114482	-1.79062
10756.5	-3.12722	-1.80759
10757.5	-2.54566	-1.85536
10758.5	-2.28324	-1.87015
10759.5	-0.976034	-1.84226
10760.5	-1.49314	-1.8525
10761.5	-1.17714	-1.87711
10762.5	-3.30718	-1.89023
10763.5	-0.656723	-1.86444
10764.5	-1.47773	-1.86577
10765.5	-2.0788	-1.8587
10766.5	0.00169149	-1.84081
10767.5	-2.25711	-1.81001
10768.5	-3.79364	-1.84926
10769.5	-3.07099	-1.89345
10770.5	-1.019	-1.86544
10771.5	-3.42177	-1.89769
10772.5	-2.61393	-1.91843
10773.5	-2.31224	-1.96
10774.5	-3.86027	-2.01297
10775.5	-1.77712	-2.02669
10776.5	-0.760944	-1.99853
10777.5	-2.23232	-1.97399
10778.5	-2.54256	-2.02248
10779.5	-1.32888	-2.04168
10780.5	-2.01215	-2.00969
10781.5	-2.11415	-1.97252
10782.5	-1.3723	-1.98992
10783.5	-0.696413	-1.99301
10784.5	-1.89856	-1.98624
10785.5	-3.19852	-2.01646
10786.5	-3.12557	-2.04125
10787.5	-2.05703	-2.0173
10788.5	-0.370592	-1.97499
10789.5	-0.186932	-1.95551
10790.5	-2.03829	-1.9371
10791.5	-1.67698	-1.94331
10792.5	-1.70526	-1.95755
10793.5	-3.01975	-2.00114
10794.5	-1.97618	-2.01412
10795.5	-0.903365	-2.00813
10796.5	-1.03168	-1.9618
10797.5	-2.80035	-2.0123
10798.5	-2.15786	-1.98772
10799.5	-2.49152	-1.98869
10800.5	-2.84757	-1.96737
10801.5	-1.74427	-1.95894
10802.5	-2.8099	-1.98154
10803.5	-3.14351	-1.97356
10804.5	-2.90378	-2.01018
10805.5	-1.02659	-2.02842
10806.5	-1.12413	-1.98836
10807.5	-3.1329	-2.0001
10808.5	-2.83098	-2.01106
10809.5	-2.40215	-2.03958
10810.5	-1.89671	-2.04765
10811.5	0.109947	-2.02191
10812.5	-0.882923	-1.97343
10813.5	-1.47459	-1.98978
10814.5	-1.2202	-1.98463
10815.5	-2.4238	-1.99153
10816.5	-0.172502	-1.99502
10817.5	-0.489329	-1.95966
10818.5	-3.60732	-1.95593
10819.5	-1.4531	-1.92358
10820.5	-1.77496	-1.9387
10821.5	-2.52413	-1.92074
10822.5	-2.91653	-1.92679
10823.5	-0.125772	-1.88306
10824.5	-0.0723357	-1.80731
10825.5	-2.95312	-1.83083
10826.5	-3.46047	-1.88482
10827.5	-0.197989	-1.84413
10828.5	-3.71726	-1.86762
10829.5	-0.0602093	-1.84225
10830.5	-3.66699	-1.87535
10831.5	-0.548757	-1.84404
10832.5	-3.5858	-1.88831
10833.5	-0.675324	-1.88789
10834.5	-2.67008	-1.90332
10835.5	-2.90654	-1.89748
10836.6	-3.10057	-1.89698
10837.5	-2.70821	-1.91
10838.5	-0.206463	-1.90672
10839.5	-1.66046	-1.93619
10840.5	-0.294235	-1.90131
10841.5	-2.45759	-1.91692
10842.5	-2.19124	-1.92664
10843.5	-0.634506	-1.87894
10844.5	-0.990847	-1.85923
10845.5	-0.566947	-1.8525
10846.5	-2.34776	-1.87882
10847.5	-1.69545	-1.85672
10848.5	-0.478852	-1.82314
10849.5	-2.50521	-1.82342
10850.5	-0.26806	-1.77183
10851.5	-0.0727823	-1.7384
10852.5	-1.05167	-1.70323
10853.5	-3.44436	-1.70925
10854.5	-2.27779	-1.69673
10855.5	-3.26491	-1.7415
10856.5	-2.79075	-1.77483
10857.5	-1.41171	-1.74041
10858.5	-1.48004	-1.71339
10859.5	-0.405446	-1.67345
10860.5	-2.96518	-1.69482
10861.5	-0.590383	-1.70883
10862.5	-3.35508	-1.75827
10863.5	-2.96606	-1.7881
10864.5	-1.42375	-1.79217
10865.5	-0.642993	-1.75656
10866.5	-1.28874	-1.77888
10867.5	0.330296	-1.76249
10868.5	-3.35461	-1.75743
10869.5	-1.93334	-1.76704
10870.5	-0.406175	-1.73966
10871.5	-2.491	-1.739
10872.5	-0.786105	-1.69639
10873.5	-2.52242	-1.74433
10874.5	-2.08515	-1.78458
10875.5	-2.6155	-1.77783
10876.6	-0.206009	-1.71274
10877.5	-0.812303	-1.72503
10878.5	0.476781	-1.64114
10879.5	-1.23686	-1.66468
10880.5	-1.67208	-1.62478
10881.5	0.286007	-1.60808
10882.5	-0.736408	-1.5511
10883.5	-2.06396	-1.57887
10884.5	-0.790173	-1.54127
10885.5	-2.21283	-1.5274
10886.5	-1.36022	-1.49259
10887.5	-2.41424	-1.48671
10888.5	-2.93437	-1.54127
10889.5	-2.20795	-1.55222
10890.5	0.367574	-1.53898
10891.5	-1.76781	-1.52519
10892.5	-1.08433	-1.50305
10893.5	-0.500542	-1.50037
10894.5	0.0704809	-1.47914
10895.5	-0.657436	-1.48095
10896.5	-2.65536	-1.48711
10897.5	-1.8044	-1.48928
10898.5	-1.23306	-1.50437
10899.5	-0.7702	-1.46967
10900.5	-0.694265	-1.47819
10901.5	-2.65607	-1.52986
10902.5	-0.900178	-1.52683
10903.5	-3.13362	-1.52061
10904.5	-2.81946	-1.53145
10905.5	-2.09777	-1.5081
10906.5	-2.11495	-1.49459
10907.5	0.735924	-1.45164
10908.5	-1.27586	-1.44755
10909.5	-1.00896	-1.45962
10910.5	0.606897	-1.38818
10911.5	-0.151299	-1.3794
10912.5	-1.48467	-1.34199
10913.5	-1.96152	-1.3219
10914.5	-2.51805	-1.34379
10915.5	-1.95206	-1.36997
10916.5	-0.457421	-1.35334
10917.5	0.52748	-1.3494
10918.5	-1.27929	-1.30789
10919.5	-1.27151	-1.29465
10920.5	-0.454837	-1.29563
10921.5	-0.532069	-1.25645
10922.5	0.607082	-1.22859
10923.5	-2.90499	-1.23624
10924.5	-1.26112	-1.21976
10925.5	-1.27765	-1.193
10926.5	0.0244933	-1.18839
10927.5	-0.915216	-1.19045
10928.5	-0.451162	-1.20901
10929.5	0.306393	-1.17814
10930.5	1.05239	-1.12365
10931.5	0.0782668	-1.12781
10932.5	-1.0251	-1.13358
10933.5	-2.20777	-1.13646
10934.5	-0.74251	-1.1355
10935.5	-1.4743	-1.12073
10936.5	0.215761	-1.08921
10937.5	-0.0622214	-1.04217
10938.5	-0.69431	-0.997371
10939.5	-2.38902	-1.00099
10940.5	0.174603	-1.00485
10941.5	-1.33267	-0.99615
10942.6	-0.480705	-0.984077
10943.5	-1.91968	-1.01246
10944.5	-0.525897	-1.02439
10945.5	-2.47045	-1.06065
10946.5	-0.99592	-1.02746
10947.5	-0.639808	-1.00417
10948.5	-0.397566	-0.987457
10949.5	-1.24334	-0.99692
10950.5	0.972397	-0.963587
10951.5	0.0885808	-0.908694
10952.5	-2.18112	-0.934312
10953.5	1.04913	-0.850657
10954.5	-0.113797	-0.796544
10955.5	-0.813677	-0.770862
10956.6	0.441238	-0.719738
10957.5	-1.78611	-0.770179
10958.5	-1.95478	-0.783757
10959.5	0.591742	-0.751743
10960.5	1.14054	-0.741071
10961.5	-1.2221	-0.762487
10962.5	-0.753956	-0.747872
10963.5	-1.21551	-0.732952
10964.5	0.870283	-0.665185
10965.5	0.703091	-0.612082
10966.5	1.13567	-0.580221
10967.5	0.223734	-0.586296
10968.5	0.0519531	-0.559671
10969.5	1.3286	-0.507669
10970.5	-2.114	-0.540852
10971.5	-2.17514	-0.573713
10972.5	-0.356198	-0.592979
10973.5	0.664027	-0.521598
10974.5	-1.18618	-0.5201
10975.5	1.60121	-0.462523
10976.5	-2.28236	-0.50866
10977.5	-1.84035	-0.527162
10978.5	-1.43007	-0.54674
10979.5	-1.40663	-0.581001
10980.5	-1.83143	-0.638677
10981.5	1.07811	-0.61868
10982.5	0.525266	-0.587673
10983.6	1.21454	-0.519227
10984.5	-1.81822	-0.540741
10985.5	0.591826	-0.499418
10986.5	0.975938	-0.484215
10987.5	1.13251	-0.46032
10988.5	-0.917277	-0.46478
10989.5	1.73365	-0.382326
10990.5	-0.205652	-0.389931
10991.5	-0.181995	-0.366918
10992.5	-0.804472	-0.373393
10993.5	-0.677409	-0.348548
10994.5	1.15015	-0.315027
10995.5	0.880964	-0.247999
10996.6	1.33312	-0.201418
10997.5	-2.00818	-0.228785
10998.6	1.927	-0.182294
10999.5	-0.679284	-0.171013
11000.5	1.546	-0.159541
11001.5	0.443182	-0.152449
11002.5	-0.540859	-0.119644
11003.5	0.81599	-0.124306
11004.5	-0.246181	-0.126954
11005.5	2.05259	-0.0696287
11006.5	0.214022	-0.074173
11007.5	-1.82243	-0.0748994
11008.5	-1.116	-0.0581239
11009.6	-0.0468971	-0.0708966
11010.5	1.04381	-0.0728313
11011.5	2.0924	-0.00654122
11012.5	1.14434	0.0314246
11013.5	-1.28095	0.0301158
11014.5	0.634226	0.0253946
11015.5	1.27897	0.0369122
11016.5	0.0523074	0.015245
11017.5	0.776382	0.026298
11018.6	0.771789	0.0406947
11019.5	1.18419	0.0378066
11020.5	0.847783	0.0970423
11021.5	-0.335219	0.133841
11022.6	-0.942408	0.122117
11023.5	0.342296	0.115682
11024.5	-0.0864433	0.137677
11025.5	0.276822	0.111189
11026.5	0.690981	0.170656
11027.5	1.52457	0.237954
11028.5	-0.171345	0.263129
11029.5	0.198094	0.295223
11030.5	-1.05167	0.310818
11031.5	0.802038	0.305297
11032.5	-1.3212	0.268368
11033.5	0.274051	0.249558
11034.5	-0.0173726	0.285575
11035.5	-0.352881	0.266681
11036.6	2.25114	0.292185
11037.5	-1.4716	0.240103
11038.5	1.56794	0.289807
11039.5	-0.799436	0.239145
11040.5	1.73517	0.277962
11041.5	-0.441448	0.272773
11042.5	1.41439	0.31715
11043.5	1.82606	0.367219
11044.5	1.5574	0.375364
11045.5	1.53177	0.38838
11046.5	0.67845	0.375287
11047.6	-0.920763	0.397035
11048.5	-0.0261482	0.357972
11049.5	0.907995	0.389718
11050.6	2.29354	0.404669
11051.5	-0.783225	0.380141
11052.5	-0.954657	0.371865
11053.5	1.0158	0.375861
11054.5	1.74559	0.415696
11055.5	1.36814	0.402007
11056.6	2.6195	0.450117
11057.5	0.602174	0.498609
11058.5	1.91976	0.559324
11059.5	1.49692	0.5902
11060.5	-1.05273	0.54827
11061.5	0.486337	0.516148
11062.5	1.6417	0.526096
11063.6	1.27708	0.577256
11064.5	2.55641	0.6157
11065.5	0.438999	0.598901
11066.5	1.53894	0.628633
11067.5	1.00659	0.633237
11068.5	0.00740521	0.61795
11069.5	0.412768	0.602521
11070.5	0.848861	0.602543
11071.5	-0.313518	0.602977
11072.5	2.15821	0.664989
11073.5	2.25044	0.703152
11074.5	0.795595	0.720793
11075.5	-0.611071	0.703035
11076.6	-0.439477	0.680426
11077.5	1.99314	0.689797
11078.5	0.162644	0.696477
11079.5	1.03801	0.713275
11080.5	-0.384712	0.726615
11081.5	0.917102	0.728916
11082.5	2.68654	0.80907
11083.5	0.731345	0.818216
11084.5	2.10983	0.86076
11085.5	1.42009	0.89622
11086.5	1.89429	0.889083
11087.5	1.72451	0.953005
11088.5	-0.236872	0.916909
11089.5	-0.114735	0.930603
11090.5	3.01331	0.956166
11091.5	-0.794687	0.949101
11092.5	0.404749	0.928908
11093.5	2.64678	0.945323
11094.5	-0.425733	0.90566
11095.5	0.981586	0.894656
11096.5	1.41032	0.909294
11097.5	1.18139	0.951337
11098.5	0.336307	0.958586
11099.5	1.20779	0.964582
11100.5	1.0201	0.939113
11101.5	0.652072	0.967819
11102.5	0.155816	0.990028
11103.5	2.27727	1.01526
11104.5	1.16652	1.00368
11105.5	1.92822	1.01488
11106.5	2.42716	1.01103
11107.5	2.00122	1.03901
11108.5	2.43293	1.04928
11109.5	3.20652	1.08347
11110.5	2.71732	1.15887
11111.5	1.20362	1.17321
11112.5	1.77124	1.1758
11113.5	1.36014	1.17747
11114.5	1.22195	1.15078
11115.5	0.854445	1.15909
11116.6	1.60155	1.16034
11117.5	3.13757	1.20296
11118.6	1.66587	1.23613
11119.5	-0.133405	1.2252
11120.5	0.920991	1.22665
11121.5	2.33936	1.2797
11122.5	0.274411	1.24203
11123.5	2.6833	1.25068
11124.5	1.0433	1.25564
11125.5	1.09556	1.28977
11126.5	2.44017	1.34736
11127.5	-0.222976	1.30304
11128.5	0.598305	1.31175
11129.5	3.37088	1.35841
11130.6	2.70934	1.42029
11131.5	2.19117	1.44577
11132.5	0.41278	1.4003
11133.5	2.81939	1.44206
11134.5	1.71412	1.43415
11135.5	1.24126	1.43057
11136.5	0.899562	1.41068
11137.5	1.11837	1.39855
11138.5	-0.324794	1.39679
11139.5	2.5097	1.44928
11140.5	0.579824	1.40061
11141.5	2.90161	1.47454
11142.5	0.0993913	1.46843
11143.6	1.25134	1.44052
11144.5	2.36269	1.49629
11145.5	3.42015	1.54506
11146.5	3.29782	1.58281
11147.5	0.339533	1.56598
11148.5	0.207802	1.56341
11149.5	3.05462	1.60034
11150.5	3.34904	1.64692
11151.5	1.87638	1.67141
11152.5	0.795879	1.68421
11153.5	0.80397	1.65474
11154.5	0.132777	1.63407
11155.6	1.59073	1.62732
11156.6	0.831638	1.59541
11157.5	0.875969	1.5729
11158.6	0.0596117	1.52544
11159.5	1.15243	1.48435
11160.5	2.60541	1.48212
11161.5	0.503663	1.46812
11162.5	1.11933	1.45508
11163.5	3.52332	1.49834
11164.5	0.436109	1.48263
11165.5	1.11432	1.48782
11166.5	-0.123969	1.45331
11167.5	2.47385	1.44004
11168.5	0.623824	1.4192
11169.6	2.97418	1.48135
11170.6	0.0331676	1.46359
11171.5	3.38818	1.48457
11172.5	3.53367	1.54975
11173.5	1.43488	1.52479
11174.5	0.193226	1.50778
11175.5	2.48323	1.53554
11176.5	2.43824	1.5355
11177.5	0.906942	1.5581
11178.5	0.4392	1.55492
11179.5	1.56738	1.51885
11180.6	3.74277	1.53951
11181.5	0.684522	1.50938
11182.5	1.3596	1.52832
11183.6	1.46244	1.50118
11184.5	3.21809	1.53126
11185.5	0.746119	1.52135
11186.6	3.14544	1.56627
11187.5	3.21528	1.60821
11188.5	2.86596	1.67203
11189.5	1.65827	1.655
11190.5	2.38061	1.69101
11191.5	0.223159	1.63744
11192.5	3.04344	1.69632
11193.5	2.70414	1.72538
11194.5	2.15527	1.72123
11195.5	2.39872	1.7008
11196.6	2.46814	1.68421
11197.5	0.364561	1.68471
11198.5	1.12147	1.70298
11199.5	3.49774	1.71185
11200.5	0.733277	1.65953
11201.5	3.27652	1.68753
11202.5	1.12142	1.69404
11203.5	0.737535	1.69272
11204.5	-0.0457252	1.68915
11205.5	1.79065	1.69314
11206.5	3.01035	1.73672
11207.5	1.8289	1.75578
11208.5	0.173604	1.75806
11209.6	0.25852	1.74018
11210.6	2.29874	1.73405
11211.5	0.545924	1.73489
11212.5	1.14821	1.73547
11213.5	2.16863	1.70837
11214.5	2.24157	1.74448
11215.5	-0.0383035	1.72143
11216.5	1.14523	1.74681
11217.5	0.26063	1.70255
11218.5	-0.00342278	1.69001
11219.5	0.471971	1.63996
11220.5	1.36991	1.6667
11221.5	1.74065	1.63375
11222.6	3.47867	1.63265
11223.6	3.73329	1.67861
11224.5	2.65222	1.72779
11225.5	0.723383	1.6926
11226.5	2.53348	1.6945
11227.5	1.63943	1.70915
11228.5	3.01455	1.76066
11229.5	0.0249439	1.72981
11230.5	0.0576948	1.65611
11231.5	1.46346	1.67169
11232.5	2.74975	1.69949
11233.5	2.43374	1.71892
11234.5	2.68884	1.70833
11235.6	0.287291	1.69915
11236.6	1.62967	1.66884
11237.5	1.58118	1.63616
11238.5	0.690178	1.59264
11239.5	3.84622	1.6364
11240.5	2.87266	1.64624
11241.5	0.540458	1.65259
11242.5	0.65674	1.60485
11243.5	2.91144	1.609
11244.5	0.494036	1.57577
11245.5	0.276087	1.53332
11246.5	0.665987	1.49728
11247.5	2.33881	1.53676
11248.5	0.663301	1.5276
11249.5	2.06996	1.49904
11250.6	3.49925	1.55436
11251.6	3.90414	1.56692
11252.5	1.69559	1.5784
11253.5	2.04929	1.60464
11254.5	1.5573	1.6367
11255.5	2.05404	1.64196
11256.6	3.2995	1.64775
11257.5	1.94141	1.65
11258.6	1.09863	1.6685
11259.5	1.69576	1.69724
11260.5	1.70918	1.68545
11261.5	2.17883	1.71811
11262.5	3.42052	1.76356
11263.6	1.14994	1.74318
11264.5	1.32296	1.72481
11265.5	1.48272	1.75523
11266.5	2.61178	1.78456
11267.6	1.39463	1.80724
11268.5	3.47547	1.87682
11269.5	1.04658	1.88831
11270.5	1.50051	1.89092
11271.5	0.720555	1.87052
11272.5	2.96735	1.86029
11273.5	1.44649	1.81456
11274.5	1.42219	1.78996
11275.6	3.92816	1.85405
11276.6	0.978069	1.82295
11277.5	2.40414	1.83824
11278.6	3.43314	1.84661
